760,WARISJANABDUREHIM,0,1,1,0,0.001243008,0.120236336,0,0,0,1,1
761,安来宁,3,0,3,0.003442176,0,0.147175123,0,0,3,0,3
762,祁汉,0,5,5,0,0.003729024,0.169108596,0,0,0,5,5
763,Rhye,0,0,0,0,0,0,0,0,0,0,0
764,rising,0,0,0,0,0,0,0,0,0,0,0
765,厦门六中合唱团,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
766,Tobu,0,0,0,0,0,0,0,0,0,0,0
767,陈小虎,0,1,1,0,0.001243008,0.103598783,0,0,0,1,1
768,DJCarnage,0,0,0,0,0,0,0,0,0,0,0
769,PRCrew,0,1,1,0,0.001243008,0.128561118,0,0,0,1,1
770,卫彬月,0,3,3,0,0.00852091,0.147673909,0,0,0,3,3
771,ZaleLes,3,0,3,0.002486016,0,0.140711458,0,0,3,0,3
772,索朗旺姆,0,0,0,0,0,0,192,0,0,0,0
773,初夏小溪,4,6,10,0.00310752,0.011373192,0.172227859,0,7.43E-05,4,6,10
774,沈庆,8,0,8,0.004568895,0,0.153717009,0,0,8,0,8
775,Arman,2,0,2,0.014905908,0,0.141045473,0,0,2,0,2
776,诱导社,0,1,1,0,0.001243008,0.131351432,0,0,0,1,1
777,茉茉天空,0,2,2,0,0.006133722,0.145504168,0,0,0,2,2
778,盘尼西林,0,0,0,0,0,0,0,0,0,0,0
779,DJ-荣大大,0,2,2,0,0.001864512,0.143146019,0,0,0,2,2
780,Owen,0,1,1,0,0.001243008,0.115294536,0,0,0,1,1
781,秦万民,0,1,1,0,0.001243008,0.125163677,0,0,0,1,1
782,Truart,0,0,0,0,0,0,0,0,0,0,0
783,ViniVici,0,0,0,0,0,0,0,0,0,0,0
784,喵酱mio,0,2,2,0,0.001864512,0.136594509,0,0,0,2,2
785,Q.luv,0,1,1,0,0.001243008,0.128561118,0,0,0,2,2
786,洪尘,1,0,1,0.001243008,0,0.15444346,0,0,1,0,1
787,Maxone老虎,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
788,高安,0,0,0,0,0,0,0,0,0,0,0
789,李慧宇,3,0,3,0.011993348,0,0.158219492,0,0,3,0,3
790,付浩天,0,0,0,0,0,0,0,0,0,0,0
791,彭博,0,0,0,0,0,0,0,0,0,0,0
792,Riyatjan-Muhammat,1,0,1,0.001243008,0,0.134569636,0,0,2,0,2
793,艾美琦,0,0,0,0,0,0,2,0,0,0,0
794,impossibleChuck,1,3,4,0.001243008,0.006282595,0.177561729,0,7.74E-07,1,3,4
795,阿涵,0,0,0,0,0,0,0,0,0,0,0
796,Knight,0,3,3,0,0.004723431,0.15444346,0,0,0,3,3
797,LosCrasher,0,0,0,0,0,0,0,0,0,0,0
798,曲艺,0,0,0,0,0,0,0,0,0,0,0
799,才让东珠,0,0,0,0,0,0,0,0,0,0,0
800,咖啡因乐队,1,0,1,0.001243008,0,0.134597348,8,0,1,0,1
801,DjCore,1,8,9,0.001243008,0.008243106,0.176602195,0,3.10E-06,1,8,9
802,李晋,1,0,1,0.002130871,0,0.137398512,0,0,1,0,1
803,潘雨轩,0,1,1,0,0.00581634,0.143902405,0,0,0,1,1
804,醒山工作室,0,8,8,0,0.00569712,0.172001243,0,0,0,8,8
805,马马,0,0,0,0,0,0,0,0,0,0,0
806,郁可唯,1,0,1,0.001243008,0,0.12630043,0,0,1,0,1
807,江一燕,0,0,0,0,0,0,0,0,0,0,0
808,可儿,0,0,0,0,0,0,0,0,0,0,0
809,RTG,0,2,2,0,0.00207168,0.114566998,0,0,0,2,2
810,XINZHU,0,1,1,0,0.002486016,0.113119544,0,0,0,1,1
811,秦洋,0,3,3,0,0.004101927,0.162225049,0,0,0,3,3
812,吕雯,0,0,0,0,0,0,0,0,0,0,0
813,蒋山,2,0,2,0.00349596,0,0.143870729,0,0,2,0,2
814,Omi,2,0,2,0.001864512,0,0.124354019,0,0,2,0,2
815,K.P.R.,0,2,2,0,0.00207168,0.130694806,0,0,0,2,2
816,AgNo,0,2,2,0,0.001864512,0.155694312,0,0,0,3,3
817,SAFIA,0,0,0,0,0,0,0,0,0,0,0
818,陈壹千,0,1,1,0,0.006264761,0.130381952,0,0,0,1,1
819,萧煌奇,1,0,1,0.001243008,0,0.116944842,0,0,1,0,1
820,晴天,0,1,1,0,0.001243008,0.113532174,0,0,0,1,1
821,iimmune,2,0,2,0.001864512,0,0.153753169,0,0,2,0,2
822,显然乐队,0,0,0,0,0,0,0,0,0,0,0
823,枫叶,0,0,0,0,0,0,0,0,0,0,0
824,ANATOMOD,2,1,3,0.019902096,0.005339285,0.158066439,0,0,2,2,4
825,余枫,0,6,6,0,0.004350528,0.159182836,0,0,0,6,6
826,MIC男团,1,0,1,0.001243008,0,0.134486569,0,0,1,0,1
827,尚雯婕,29,0,29,0.025912357,0,0.193488669,0,0,29,0,29
828,鲸鱼马戏团,0,4,4,0,0.00310752,0.158334478,0,0,0,4,4
829,排骨教主,5,0,5,0.00656032,0,0.154516483,0,0,5,0,5
830,晃儿,0,0,0,0,0,0,0,0,0,0,0
831,EdSheeran,0,0,0,0,0,0,0,0,0,0,0
832,王梵瑞,0,1,1,0,0.001243008,0.120480133,76,0,0,2,2
833,Akie秋绘,5,8,13,0.004068026,0.005859895,0.181859968,0,2.94E-05,5,8,13
834,段同愿,3,0,3,0.002486016,0,0.144923442,0,0,3,0,3
835,阿岛先生,1,0,1,0.001243008,0,0.001243008,0,0,3,0,3
836,MajorLazer,0,0,0,0,0,0,0,0,0,0,0
837,冰鑫,0,1,1,0,0.001243008,0.152961555,0,0,0,1,1
838,波比,0,4,4,0,0.006242062,0.164801998,15,0,0,4,4
839,丁炜,3,2,5,0.002900352,0.002175264,0.129838046,0,5.80E-06,3,2,5
840,唐古,0,1,1,0,0.001243008,0.128992446,0,0,0,1,1
841,安然,0,1,1,0,0.001243008,0.139748711,0,0,0,1,1
842,么么,0,8,8,0,0.005593536,0.170120959,0,0,0,8,8
843,松果日记乐队,0,1,1,0,0.001243008,0.132335437,0,0,0,1,1
844,徐歌阳,1,0,1,0.001243008,0,0.128916119,0,0,1,0,1
845,赵雷,0,0,0,0,0,0,0,0,0,0,0
846,光速飞行,0,2,2,0,0.001864512,0.001864512,0,0,0,2,2
847,吴文煜,0,0,0,0,0,0,0,0,0,0,0
848,LGlywww,1,0,1,0.001243008,0,0.110987387,0,0,1,0,1
849,樹莓蛋奶酥,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
850,才姆措,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
851,陈浩民,0,0,0,0,0,0,0,0,0,0,0
852,良人乐团,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
853,爱乐团王超,0,0,0,0,0,0,0,0,0,0,0
854,SwedishHouseMafia,0,0,0,0,0,0,0,0,0,0,0
855,シャムキャッツ,0,0,0,0,0,0,0,0,0,0,0
856,王若琳,0,0,0,0,0,0,0,0,0,0,0
857,弘诺方舟,0,0,0,0,0,0,0,0,0,0,0
858,冉明阳,0,1,1,0,0.001243008,0.133716187,0,0,0,1,1
859,DAVIDBORING,0,0,0,0,0,0,0,0,0,0,0
860,天空乐队,1,0,1,0.001243008,0,0.128966994,0,0,1,0,1
861,LostStories,0,0,0,0,0,0,0,0,0,0,0
862,邓文怡,0,0,0,0,0,0,0,0,0,0,0
863,燕池,3,0,3,0.006551688,0,0.15364474,197,0,3,0,3
864,焦迈奇,7,3,10,0.004972032,0.006191587,0.164677431,0,7.62E-05,10,3,13
865,邱小龙,0,3,3,0,0.002486016,0.145407057,0,0,0,3,3
866,郑钧,0,0,0,0,0,0,0,0,0,0,0
867,董冬冬,0,0,0,0,0,0,0,0,0,0,0
868,Monica不不,1,0,1,0.001243008,0,0.105454134,0,0,1,0,1
869,梅粮新,2,0,2,0.002610317,0,0.117872809,0,0,2,0,2
870,TimmyTrumpet,0,1,1,0,0.001243008,0.13876958,0,0,0,1,1
871,Hoaprox,0,0,0,0,0,0,0,0,0,0,0
872,Bangz,19,0,19,0.015238801,0,0.187817449,8.167,0,19,0,19
873,Nellee,1,2,3,0.001243008,0.006080256,0.141075917,0,3.16E-06,1,2,3
874,CocoPop,0,0,0,0,0,0,0,0,0,0,0
875,黄征,0,0,0,0,0,0,0,0,0,0,0
876,林如韵,0,1,1,0,0.00149161,0.134182863,0,0,0,1,1
877,言吾音,0,0,0,0,0,0,2,0,0,0,0
878,拖鞋pd,2,1,3,0.001864512,0.001243008,0.134847271,0,7.74E-07,2,1,3
879,过又嘉,0,0,0,0,0,0,0,0,0,0,0
880,Veeos,0,8,8,0,0.007904257,0.164843562,0,0,0,8,8
881,冷冻街,3,0,3,0.002486016,0,0.155139977,0,0,3,0,3
882,Mzoce,0,2,2,0,0.001864512,0.143271531,0,0,0,2,2
883,阎奕格,0,0,0,0,0,0,17,0,0,0,0
884,傅酥,2,2,4,0.001864512,0.003633408,0.139035253,17,6.58E-06,2,3,5
885,知性的小方块,5,2,7,0.003729024,0.001864512,0.138534278,0,6.58E-06,5,2,7
886,暮色绽放,0,1,1,0,0.001243008,0.116424069,0,0,0,1,1
887,李粟,0,6,6,0,0.004350528,0.169723377,0,0,0,6,6
888,二嘉,0,3,3,0,0.00379808,0.159610433,0,0,0,3,3
889,桃十五,0,1,1,0,0.001243008,0.132738571,0,0,0,1,1
890,MKJ,8,0,8,0.005932539,0,0.159415786,0,0,8,0,8
891,窒息乐队,0,0,0,0,0,0,0,0,0,0,0
892,Bassjackers,0,0,0,0,0,0,0,0,0,0,0
893,脆乐团,0,0,0,0,0,0,0,0,0,0,0
894,丁乔,0,5,5,0,0.007001433,0.160630308,10,0,0,5,5
895,ChenDjoy,1,8,9,0.001243008,0.005859895,0.175842003,0,3.87E-06,1,8,9
896,AlimjanTursun,0,3,3,0,0.005800704,0.16463595,0,0,0,3,3
897,Easion_Ng,0,1,1,0,0.006007872,0.140984625,0,0,0,1,1
898,Axero,0,0,0,0,0,0,0,0,0,0,0
899,陈鸿宇,0,10,10,0,0.01081417,0.171684981,49,0,0,10,10
900,积木立方,2,7,9,0.001864512,0.00792113,0.174854126,0,1.90E-05,2,7,9
901,卡斯Kas$,0,1,1,0,0.002563704,0.135828081,0,0,0,1,1
902,范星光,0,0,0,0,0,0,0,0,0,0,0
903,熊猫团PandaBros,0,1,1,0,0.00155376,0.112052927,0,0,0,1,1
904,Flosstradamus,12,0,12,0.016505517,0,0.168064984,0,0,12,0,12
905,KatieGoestoTokyo,0,0,0,0,0,0,0,0,0,0,0
906,洪雨雷,0,0,0,0,0,0,4,0,0,0,0
907,Shahimerdan麦尔丹,1,5,6,0.001243008,0.003729024,0.144987738,6,1.55E-06,1,5,6
908,DeeShne,2,1,3,0.001775726,0.001740211,0.11302174,0,2.32E-06,2,1,3
909,万能青年,0,3,3,0,0.002486016,0.147774073,0,0,0,3,3
910,贾孟昕,0,0,0,0,0,0,0,0,0,0,0
911,谦木,0,6,6,0,0.008390305,0.161623324,12,0,0,6,6
912,BeeXXXX,2,2,4,0.00207168,0.002610317,0.11426656,0,4.64E-06,2,2,4
913,卜小可,1,0,1,0.001243008,0,0.13048607,0,0,1,0,1
914,Faye飞,0,0,0,0,0,0,0,0,0,0,0
915,DJSnake,0,0,0,0,0,0,0,0,0,0,0
916,Inspirative,0,0,0,0,0,0,4,0,0,0,0
917,Mllano,1,4,5,0.001243008,0.00310752,0.156739742,0,1.55E-06,1,4,5
918,ImmanuEl,0,0,0,0,0,0,0,0,0,0,0
919,Noicybino,8,0,8,0.005829279,0,0.141656854,0,0,8,0,8
920,杨宗纬,6,0,6,0.004474829,0,0.158911919,33,0,6,0,6
921,陆本平,1,16,17,0.001243008,0.010613377,0.181405696,106,1.28E-05,1,16,17
922,CNBALLER,6,2,8,0.010517761,0.00207168,0.142677303,0,4.10E-05,7,2,9
923,愚青,2,0,2,0.001864512,0,0.127160452,124,0,2,0,2
924,曾楠,3,8,11,0.003314688,0.005703214,0.165093388,0,4.80E-05,3,8,11
925,UN组合,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
926,鲍越,0,12,12,0,0.008079553,0.177128651,0,0,0,12,12
927,梵墨,0,0,0,0,0,0,0,0,0,0,0
928,泠鸢yousa,0,1,1,0,0.001243008,0.144379219,0,0,0,1,1
929,士辉,0,4,4,0,0.005360472,0.167676943,0,0,0,4,4
930,魏晨,1,0,1,0.002532053,0,0.111365603,0,0,1,0,1
931,米线,0,0,0,0,0,0,103,0,0,0,0
932,姚贝娜,9,2,11,0.008079553,0.00207168,0.161145149,0,3.99E-05,9,2,11
933,摩登兄弟,0,0,0,0,0,0,0,0,0,0,0
934,乔洋,0,0,0,0,0,0,0,0,0,0,0
935,Rezz,0,0,0,0,0,0,0,0,0,0,0
936,潘柯夫,0,0,0,0,0,0,0,0,0,0,0
937,JuicyJ,0,0,0,0,0,0,9,0,0,0,0
938,Assen捷,3,3,6,0.002486016,0.002486016,0.144092752,0,3.48E-06,3,3,6
939,Yileen,0,1,1,0,0.001243008,0.126790441,96,0,0,1,1
940,Aki阿杰,5,2,7,0.006072982,0.002486016,0.167419243,0,3.72E-05,5,2,7
941,胡彦斌,7,0,7,0.006675414,0,0.175276139,0,0,7,0,7
942,精彩词轩,0,5,5,0,0.00492024,0.15001256,0,0,0,5,5
943,安子与九妹,6,0,6,0.005932539,0,0.160986385,0,0,6,0,6
944,阿爆,0,0,0,0,0,0,414.667,0,0,0,0
945,RCKY,19,7,26,0.023775658,0.006436398,0.194178468,0,1.60E-04,20,7,27
946,任家萱,0,0,0,0,0,0,0,0,0,0,0
947,马小野乐队,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
948,BreatheCarolina,0,0,0,0,0,0,0,0,0,0,0
949,刘明汉,0,0,0,0,0,0,285.5,0,0,0,0
950,茶季杨,7,2,9,0.004972032,0.009787801,0.146844467,0,1.10E-04,8,2,10
951,李瑨瑶,0,1,1,0,0.001243008,0.150323073,0,0,0,1,1
952,尹吾,0,3,3,0,0.002486016,0.152604418,17,0,0,3,3
953,白噪音乐队,3,1,4,0.005004743,0.001243008,0.154079378,0,6.58E-06,3,1,4
954,严玲严莉,0,0,0,0,0,0,0,0,0,0,0
955,TheFatRat,0,0,0,0,0,0,0,0,0,0,0
956,沙宝亮,1,0,1,0.001243008,0,0.1427708,0,0,1,0,1
957,黑崎子,0,0,0,0,0,0,0,0,0,0,0
958,卫兰,4,0,4,0.003262896,0,0.150288508,0,0,4,0,4
959,偷喜办,1,0,1,0.001243008,0,0.117259549,35,0,1,0,1
960,王铮亮,1,5,6,0.001831801,0.004847732,0.143554738,0,1.35E-05,1,5,6
961,张拾壹,0,1,1,0,0.00149161,0.113139125,0,0,0,1,1
962,VIVI,0,0,0,0,0,0,0,0,0,0,0
963,耀乐团,5,0,5,0.018114299,0,0.172227859,0,0,5,0,5
964,VISUDY,14,0,14,0.012204079,0,0.183339333,0,0,14,0,14
965,锦零,5,0,5,0.003729024,0,0.178922727,0,0,5,0,5
966,YehudiToo,0,10,10,0,0.012299238,0.169679316,0,0,0,10,10
967,InfiniteMusic,6,0,6,0.004350528,0,0.16989985,0,0,6,0,6
968,蜜蜂少女队,0,0,0,0,0,0,0,0,0,0,0
969,千月兔,4,0,4,0.003442176,0,0.134045267,0,0,6,0,6
970,破音,0,0,0,0,0,0,190,0,0,0,0
971,Tacke竹桑,5,1,6,0.004557696,0.004474829,0.145568981,0,7.35E-05,5,1,6
972,许魏洲,0,0,0,0,0,0,0,0,0,0,0
973,龙梅子,0,1,1,0,0.001243008,0.128992446,0,0,0,1,1
974,GillChang,0,0,0,0,0,0,0,0,0,0,0
975,老虎欧巴,0,9,9,0,0.006251599,0.162144561,0,0,0,9,9
976,SHEKHINAH|安娜与陈飙,0,1,1,0,0.001243008,0.001243008,0,0,0,1,1
977,徐良,3,0,3,0.002486016,0,0.153897981,0,0,3,0,3
978,西奥Sio,8,0,8,0.014040918,0,0.161304226,0,0,8,0,8
979,毛衍七Vava,0,1,1,0,0.001243008,0.129196427,0,0,0,1,1
980,刘昊霖,8,0,8,0.010219362,0,0.152142626,0,0,8,0,8
981,韩安旭,0,0,0,0,0,0,0,0,0,0,0
982,虎二,0,1,1,0,0.00310752,0.146154902,0,0,0,1,1
983,PINAR,0,0,0,0,0,0,0,0,0,0,0
984,兰眼睛女子乐团,0,1,1,0,0.001243008,0.139420803,0,0,0,1,1
985,Soler,0,0,0,0,0,0,0,0,0,0,0
986,吉克曲布,0,0,0,0,0,0,0,0,0,0,0
987,肆囍乐队,4,0,4,0.016682477,0,0.159961998,0,0,4,0,4
988,BRGang,4,0,4,0.00669312,0,0.150357654,0,0,4,0,4
989,爱戴,0,0,0,0,0,0,0,0,0,0,0
990,彭宇,0,4,4,0,0.00310752,0.153320367,0,0,0,4,4
991,董昱昆,0,7,7,0,0.007012792,0.17083239,0,0,0,7,7
992,回音哥,0,1,1,0,0.001243008,0.11426656,0,0,0,1,1
993,李蚊香,4,0,4,0.003480423,0,0.130277999,0,0,4,0,4
994,新疆群星,0,1,1,0,0.00149161,0.107980295,0,0,0,1,1
995,梁博,0,0,0,0,0,0,0,0,0,0,0
996,莫爱河往生,0,1,1,0,0.001243008,0.13685191,0,0,0,1,1
997,ReturnTheTruth,0,1,1,0,0.00310752,0.146154902,118,0,0,1,1
998,白天不亮,6,7,13,0.004350528,0.006525792,0.184165884,0,4.57E-05,6,7,13
999,马里奥赛德,0,6,6,0,0.004350528,0.155731409,0,0,0,6,6
1000,FabianMazur,0,0,0,0,0,0,0,0,0,0,0
1001,于嘉萌,0,2,2,0,0.001864512,0.146877466,0,0,0,2,2
1002,金培达,0,0,0,0,0,0,0,0,0,0,0
1003,马雨阳,10,0,10,0.007975969,0,0.175417263,0,0,18,0,18
1004,夏子皓,0,1,1,0,0.00149161,0.096544272,0,0,0,1,1
1005,MattZachary,0,3,3,0,0.004101927,0.1528185,0,0,0,3,3
1006,AndyMei,0,2,2,0,0.001864512,0.154370506,0,0,0,2,2
1007,李汶峰,0,2,2,0,0.001864512,0.156777338,0,0,0,2,2
1008,泠风,0,6,6,0,0.00734029,0.17136988,0,0,0,6,6
1009,_Stefano,0,5,5,0,0.003729024,0.149669046,0,0,0,5,5
1010,小雨乐队,1,0,1,0.002900352,0,0.123344919,0,0,1,0,1
1011,赵鑫,0,0,0,0,0,0,0,0,0,0,0
1012,闫东炜,8,0,8,0.005703214,0,0.175700194,0,0,8,0,8
1013,苏阳,3,0,3,0.003729024,0,0.145180969,0,0,3,0,3
1014,Prismo,0,0,0,0,0,0,0,0,0,0,0
1015,蔡徐坤,0,0,0,0,0,0,361.85,0,0,0,0
1016,PIKLANS,8,7,15,0.017624741,0.00722857,0.185525042,0,1.40E-04,8,7,15
1017,#NAME?,0,0,0,0,0,0,0,0,0,0,0
1018,满江,2,0,2,0.001864512,0,0.131828302,0,0,2,0,2
1019,任路加,1,0,1,0.001243008,0,0.124047205,0,0,1,0,1
1020,JonyJ,0,2,2,0,0.001864512,0.14747399,0,0,0,2,2
1021,雷诺儿,0,1,1,0,0.001243008,0.1259354,0,0,0,1,1
1022,末小皮,0,1,1,0,0.001243008,0.152961555,0,0,0,1,1
1023,腾格尔,0,0,0,0,0,0,0,0,0,0,0
1024,栗先达,4,0,4,0.00501984,0,0.151367467,1284,0,6,0,6
1025,老狼,29,12,41,0.022146369,0.008747094,0.20166761,3,4.97E-04,29,12,41
1026,姜贰拾,2,2,4,0.001864512,0.001864512,0.157457173,26.75,1.16E-06,2,2,4
1027,SixPoorGuy,2,11,13,0.001864512,0.015072696,0.189176476,0,1.04E-05,2,11,13
1028,GAI周延,0,1,1,0,0.004624721,0.148411608,0,0,0,1,1
1029,左安西西,0,0,0,0,0,0,0,0,0,0,0
1030,周深,0,0,0,0,0,0,0,0,0,0,0
1031,H.M.Funk,0,2,2,0,0.001864512,0.150288508,8,0,0,2,2
1032,六甲番,2,1,3,0.002315741,0.002938019,0.13103543,0,3.10E-06,2,1,3
1033,税子洺,0,1,1,0,0.001243008,0.097874322,0,0,0,1,1
1034,蔡方萌,0,1,1,0,0.001243008,0.109591671,0,0,0,1,1
1035,废埕乐团,0,0,0,0,0,0,0,0,0,0,0
1036,JUSF周存,2,0,2,0.00207168,0,0.154845943,0,0,2,0,2
1037,陈绮贞,0,0,0,0,0,0,0,0,0,0,0
1038,MewlanMemtimin买吾兰,0,6,6,0,0.004474829,0.139808497,0,0,0,6,6
1039,鹏泊,2,0,2,0.00207168,0,0.135209914,0,0,2,0,2
1040,王上,0,0,0,0,0,0,0,0,0,0,0
1041,邱振哲,0,0,0,0,0,0,11.5,0,0,0,0
1042,布衣乐队,7,1,8,0.014728542,0.001243008,0.166948844,0,4.45E-06,7,1,8
1043,李智,0,1,1,0,0.001243008,0.128687679,0,0,0,1,1
1044,卡列宁,0,3,3,0,0.002486016,0.154919347,0,0,0,4,4
1045,庞龙,1,0,1,0.001243008,0,0.15444346,0,0,1,0,1
1046,林小尤Simona,0,1,1,0,0.001243008,0.136224411,0,0,0,1,1
1047,乔军,0,1,1,0,0.001695011,0.128662347,0,0,0,1,1
1048,GrymeMan,0,0,0,0,0,0,0,0,0,0,0
1049,蒋敦豪,0,1,1,0,0.001243008,0.152961555,0,0,0,1,1
1050,Dirtcaps,11,0,11,0.007872385,0,0.14834424,0,0,11,0,11
1051,Anonymous,0,0,0,0,0,0,0,0,0,0,0
1052,十三妹,0,0,0,0,0,0,0,0,0,0,0
1053,Curbi,0,0,0,0,0,0,0,0,0,0,0
1054,阿朵,0,0,0,0,0,0,0,0,0,0,0
1055,KSHMR,0,1,1,0,0.001243008,0.113670387,0,0,0,1,1
1056,SkyLights,0,5,5,0,0.009965133,0.156215278,0,0,0,5,5
1057,李佳璐,0,0,0,0,0,0,0,0,0,0,0
1058,盖世Gas,1,0,1,0.001243008,0,0.128916119,0,0,1,0,1
1059,卢焱,0,1,1,0,0.001243008,0.144379219,0,0,0,1,1
1060,熊天平,0,0,0,0,0,0,0,0,0,0,0
1061,葩姐姐,0,14,14,0,0.009795646,0.161623324,0,0,0,14,14
1062,ANU,0,1,1,0,0.001243008,0.128561118,0,0,0,1,1
1063,至上励合,0,0,0,0,0,0,0,0,0,0,0
1064,Ladybeard,0,0,0,0,0,0,0,0,0,0,0
1065,YonderVoice,0,1,1,0,0.001243008,0.14001815,0,0,0,1,1
1066,谢春花,18,0,18,0.023776969,0,0.188684966,0,0,18,0,18
1067,ELYAR-PULAT,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
1068,only胡迪,0,1,1,0,0.001775726,0.124117874,2,0,0,1,1
1069,丁芙妮,1,1,2,0.001243008,0.001243008,0.14131994,0,7.74E-07,1,1,2
1070,珊瑚,0,0,0,0,0,0,0,0,0,0,0
1071,農里,0,2,2,0,0.001864512,0.147241434,0,0,0,2,2
1072,潘玮柏,2,0,2,0.001864512,0,0.161983822,0,0,2,0,2
1073,VectorMachine,0,29,29,0,0.019473793,0.197225324,69,0,0,29,29
1074,守麦,3,3,6,0.002817485,0.004407029,0.137804074,0,2.67E-05,5,3,8
1075,YYKBZ,3,0,3,0.002486016,0,0.121714101,11,0,3,0,3
1076,年姐儿,1,4,5,0.001775726,0.00310752,0.158526491,0,4.26E-06,1,4,5
1077,JasmineThompson,0,0,0,0,0,0,0,0,0,0,0
1078,yocho,0,27,27,0,0.025852811,0.197822253,0,0,0,29,29
1079,文颖秋（DJCANDY),0,1,1,0,0.001243008,0.143870729,0,0,0,1,1
1080,亚尔肯,2,0,2,0.00466128,0,0.149497878,0,0,2,0,2
1081,马天宇,1,0,1,0.001243008,0,0.112283924,848.333,0,1,0,1
1082,Killazer,9,5,14,0.020838665,0.008390305,0.180953689,0,3.28E-04,9,5,14
1083,张过年,1,0,1,0.001243008,0,0.125959669,0,0,1,0,1
1084,Soulspeak,6,0,6,0.004350528,0,0.176888964,0,0,6,0,6
1085,李荣浩,25,0,25,0.02590636,0,0.196631987,0,0,25,0,25
1086,周笔畅,1,0,1,0.001243008,0,0.001243008,8,0,1,0,1
1087,陈硕子,3,1,4,0.002486016,0.00149161,0.141995378,0,3.10E-06,3,1,4
1088,蒋雪儿,0,1,1,0,0.001243008,0.137891292,0,0,0,1,1
1089,JeamsKing,0,1,1,0,0.001243008,0.138651829,0,0,0,1,1
1090,酷癌KooEye,0,5,5,0,0.007498146,0.164801998,0,0,0,5,5
1091,DJ阿奇,0,0,0,0,0,0,0,0,0,0,0
1092,白亮,0,4,4,0,0.007522342,0.155546103,0,0,0,4,4
1093,INK,0,1,1,0,0.001243008,0.128561118,0,0,0,1,1
1094,琅琊阁,0,0,0,0,0,0,0,0,0,0,0
1095,Ezfic,0,43,43,0,0.031927844,0.203742121,0,0,0,43,43
1096,Noi!,0,2,2,0,0.001864512,0.133035767,0,0,0,2,2
1097,Orientlic,4,0,4,0.003995383,0,0.156777338,0,0,4,0,4
1098,沈波,0,1,1,0,0.001243008,0.124900578,0,0,0,1,1
1099,二直,2,0,2,0.002796768,0,0.145471784,0,0,2,0,2
1100,AscensionMusicGroup,0,0,0,0,0,0,0,0,0,0,0
1101,永彬Ryan.B,0,1,1,0,0.001243008,0.139629294,0,0,0,1,1
1102,戴佩妮,12,0,12,0.008483832,0,0.167247882,0,0,13,0,13
1103,NOSENSE无感觉,0,1,1,0,0.001243008,0.148075379,0,0,0,1,1
1104,Sawako碎花,2,0,2,0.001864512,0,0.163605688,0,0,2,0,2
1105,井宿,0,1,1,0,0.001243008,0.10839216,0,0,0,1,1
1106,白小白,0,0,0,0,0,0,0,0,0,0,0
1107,声体乐团,0,1,1,0,0.001243008,0.132738571,0,0,0,2,2
1108,五音乐队,0,2,2,0,0.001864512,0.133008694,0,0,0,2,2
1109,XON,0,9,9,0,0.00621504,0.159571466,0,0,0,9,9
1110,喷嘭乐团,0,0,0,0,0,0,0,0,0,0,0
1111,穿越君,0,1,1,0,0.001243008,0.001243008,0,0,0,1,1
1112,小峰峰,2,0,2,0.002047307,0,0.094288044,0,0,2,0,2
1113,FTampa,0,0,0,0,0,0,0,0,0,0,0
1114,RA,0,1,1,0,0.005607348,0.154188423,0,0,0,1,1
1115,Forkyrie,9,0,9,0.007102903,0,0.179561737,0,0,9,0,9
1116,甲雍,0,1,1,0,0.001243008,0.001243008,0,0,0,1,1
1117,DABANG,0,0,0,0,0,0,0,0,0,0,0
1118,InfectedMushroom,0,0,0,0,0,0,0,0,0,0,0
1119,荆纯,0,3,3,0,0.004021497,0.153970488,0,0,0,3,3
1120,只有影子,0,2,2,0,0.001864512,0.14286442,0,0,0,2,2
1121,徐佳莹,1,0,1,0.001243008,0,0.124900578,0,0,2,0,2
1122,许茹芸,0,0,0,0,0,0,4,0,0,0,0
1123,NaCl盐,2,1,3,0.006788058,0.001243008,0.099241531,0,1.55E-06,2,1,3
1124,CollisionDreamer冲撞梦想家,1,0,1,0.001243008,0,0.001243008,0,0,1,0,1
1125,海龟先生,0,0,0,0,0,0,0,0,0,0,0
1126,汪源,0,1,1,0,0.001243008,0.13560264,0,0,0,1,1
1127,Arston,0,0,0,0,0,0,0,0,0,0,0
1128,平纱落雁音乐团队,0,8,8,0,0.010164255,0.14691048,48,0,0,8,8
1129,GumJ-鸡蛋先生,7,2,9,0.004972032,0.002542517,0.1506696,0,1.86E-05,7,2,9
1130,JayHardway,0,1,1,0,0.001243008,0.120369194,0,0,0,1,1
1131,野狼乐队,0,0,0,0,0,0,0,0,0,0,0
1132,甫平,1,0,1,0.001243008,0,0.141258855,0,0,1,0,1
1133,安蕾尔,0,0,0,0,0,0,0,0,0,0,0
1134,MC水观音,0,0,0,0,0,0,0,0,0,0,0
1135,Hanser,0,2,2,0,0.005241351,0.13198803,0,0,0,2,2
1136,优雅的迟到者,0,1,1,0,0.001243008,0.151648428,0,0,0,1,1
